DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score,line_open,line_move,line_pulled
2026-07-13,Courtney Williams,MIN,MIN vs PHX,PR,pr,UNDER PR,21.5,17.74275051667029,-3.757249483329709,3.757249483329709,5.71577245084729,0.6338333454,MEDIUM,13.383334540000003,Medium,,,2026-07-13,Courtney Williams,MIN,PHX,pr,21.5,under,prizepicks,,0.6338333454,0.13383334540000003,17.74275051667029,17.049043614692202,11.003150507313997,25.30450129307864,31.24873117491396,medium,2,-3.757249483329709,,,25.423879593577134,21.5,0.0,False
2026-07-13,Natasha Howard,MIN,MIN vs PHX,PR,pr,UNDER PR,24.5,20.97703777162424,-3.522962228375764,3.522962228375764,5.116203081692822,0.6341858250000001,MEDIUM,13.41858250000001,Medium,,,2026-07-13,Natasha Howard,MIN,PHX,pr,24.5,under,prizepicks,,0.6341858250000001,0.1341858250000001,20.97703777162424,20.458456873936186,14.875045701066028,27.647060565092776,29.300964623547102,medium,2,-3.522962228375764,,,25.17521929208219,24.5,0.0,False
2026-07-13,Natasha Howard,MIN,MIN vs PHX,PRA,pra,UNDER PRA,26.5,23.693309341096693,-2.8066906589033067,2.8066906589033067,5.559044751208703,0.6398972116800001,MEDIUM,13.989721168000013,Medium,,,2026-07-13,Natasha Howard,MIN,PHX,pra,26.5,under,prizepicks,,0.6398972116800001,0.13989721168000013,23.693309341096693,23.239856340825717,16.99278722925372,30.934602196880668,29.300964623547102,medium,2,-2.8066906589033067,,,25.172871057609736,26.5,0.0,False
2026-07-13,Courtney Williams,MIN,MIN vs PHX,PRA,pra,UNDER PRA,25.5,22.731222190874764,-2.768777809125236,2.768777809125236,6.674759353428691,0.6389102688000001,MEDIUM,13.891026880000013,Medium,,,2026-07-13,Courtney Williams,MIN,PHX,pra,25.5,under,prizepicks,,0.6389102688000001,0.13891026880000013,22.731222190874764,22.055886926980023,14.756559589626374,31.50967371445946,31.24873117491396,medium,2,-2.768777809125236,,,25.07002334437267,25.5,0.0,False
2026-07-13,Alyssa Thomas,PHX,PHX vs MIN,REB,rebounds,UNDER REB,7.0,6.081686421784072,-0.918313578215928,0.918313578215928,2.9171074879507417,0.65085870624,MEDIUM,15.085870623999998,Medium,,,2026-07-13,Alyssa Thomas,PHX,MIN,rebounds,7.0,under,prizepicks,,0.65085870624,0.15085870623999997,6.081686421784072,5.608181327503875,2.774751555484638,10.045292685163515,33.12802442534381,medium,2,-0.918313578215928,,,24.769492590976242,7.0,0.0,False
2026-07-13,Ariel Atkins,LAS,LAS vs ATL,PRA,pra,UNDER PRA,15.5,13.3650124287861,-2.1349875712139,2.1349875712139,4.885723978615348,0.63265678224,MEDIUM,13.265678223999998,Medium,,,2026-07-13,Ariel Atkins,LAS,ATL,pra,15.5,under,prizepicks,,0.63265678224,0.13265678224,13.3650124287861,12.77721423532919,7.652195015233718,19.833727292772075,24.942375961056648,medium,2,-2.1349875712139,,,23.465356630045598,15.5,0.0,False
2026-07-13,Dearica Hamby,LAS,LAS vs ATL,PTS,points,UNDER PTS,16.0,14.755054265935474,-1.244945734064526,1.244945734064526,4.66730323420838,0.62245920048,MEDIUM,12.245920048000002,Medium,,,2026-07-13,Dearica Hamby,LAS,ATL,points,16.0,under,prizepicks,,0.62245920048,0.12245920048000003,14.755054265935474,14.209743506215862,9.283670169767277,21.025650874515748,30.570138258281386,medium,2,-1.244945734064526,,,21.46944994181297,16.5,-0.5,False
2026-07-13,DeWanna Bonner,PHX,PHX vs MIN,REB,rebounds,UNDER REB,5.5,5.032047046216976,-0.4679529537830236,0.4679529537830236,2.9663491972792486,0.6204703362000001,MEDIUM,12.047033620000015,Medium,,,2026-07-13,DeWanna Bonner,PHX,MIN,rebounds,5.5,under,prizepicks,,0.6204703362000001,0.12047033620000014,5.032047046216976,4.40094398339472,1.886244353676276,9.009583875000022,26.815477593430533,medium,2,-0.4679529537830236,,,20.331209306585954,5.5,0.0,False
2026-07-13,Kahleah Copper,PHX,PHX vs MIN,PR,pr,OVER PR,23.5,26.015476660810855,2.515476660810858,2.515476660810858,4.954323338620473,0.6021710854,MEDIUM,10.217108539999998,Medium,,,2026-07-13,Kahleah Copper,PHX,MIN,pr,23.5,over,prizepicks,,0.6021710854,0.10217108539999997,26.015476660810855,25.608051632203203,19.957811570457107,32.57346695274648,32.60656766683229,medium,2,2.515476660810858,,,20.265059365815823,23.5,0.0,False
2026-07-13,Nneka Ogwumike,LAS,LAS vs ATL,RA,ra,UNDER RA,12.0,11.070108140225557,-0.9298918597744432,0.9298918597744432,2.5205259833063955,0.61444020264,MEDIUM,11.444020263999999,Medium,,,2026-07-13,Nneka Ogwumike,LAS,ATL,ra,12.0,under,prizepicks,,0.61444020264,0.11444020263999999,11.070108140225557,10.876252300250888,7.991630681607666,14.39069873875731,31.515289922312284,medium,2,-0.9298918597744432,,,20.180375887443812,12.0,0.0,False
2026-07-13,Rae Burrell,LAS,LAS vs ATL,PTS,points,OVER PTS,14.5,16.81095897939058,2.3109589793905805,2.3109589793905805,5.330737513129783,0.6027128623600002,MEDIUM,10.271286236000021,Medium,,,2026-07-13,Rae Burrell,LAS,ATL,points,14.5,over,prizepicks,,0.6027128623600002,0.10271286236000021,16.81095897939058,16.17099512998302,10.530010118768566,23.845388140631396,29.28568209938001,medium,2,2.3109589793905805,,,20.028637237372006,14.5,0.0,False
2026-07-13,Alyssa Thomas,PHX,PHX vs MIN,RA,ra,UNDER RA,15.0,13.638286421784072,-1.3617135782159284,1.3617135782159284,4.262727088314038,0.6081575208000001,MEDIUM,10.815752080000006,Medium,,,2026-07-13,Alyssa Thomas,PHX,MIN,ra,15.0,under,prizepicks,,0.6081575208000001,0.10815752080000007,13.638286421784072,13.293092656393906,8.403125166128486,19.229332353336616,33.12802442534381,medium,2,-1.3617135782159284,,,19.87524441097625,15.5,-0.5,False
2026-07-13,Dearica Hamby,LAS,LAS vs ATL,PR,pr,UNDER PR,24.5,22.603615672135778,-1.8963843278642225,1.8963843278642225,5.549708958179449,0.5927367163200001,MEDIUM,9.273671632000013,Medium,,,2026-07-13,Dearica Hamby,LAS,ATL,pr,24.5,under,prizepicks,,0.5927367163200001,0.09273671632000013,22.603615672135778,22.063307288203145,15.978401516051989,29.96761570846657,30.570138258281386,medium,2,-1.8963843278642225,,,18.405578015612683,24.5,0.0,False
2026-07-13,Olivia Miles,MIN,MIN vs PHX,REB,rebounds,OVER REB,4.5,4.99819002257574,0.4981900225757396,0.4981900225757396,0.8630361227840762,0.62,LOW,12.0,Low,,,2026-07-13,Olivia Miles,MIN,PHX,rebounds,4.5,over,prizepicks,,0.62,0.12,4.99819002257574,4.945493528623599,3.9222846191210174,6.125266075480987,29.59555402968513,low,1,0.4981900225757396,,,18.38605664346629,4.5,0.0,False
2026-07-13,Jordin Canada,ATL,ATL vs LAS,RA,ra,UNDER RA,12.5,11.422698200153103,-1.0773017998468966,1.0773017998468966,4.655670812918748,0.611069928,LOW,11.106992800000004,Low,,,2026-07-13,Jordin Canada,ATL,LAS,ra,12.5,under,prizepicks,,0.611069928,0.11106992800000004,11.422698200153103,10.804004934745176,6.00418113182958,17.628496587904518,32.09326755117727,low,1,-1.0773017998468966,,,17.923840826382218,12.0,0.5,False
